"name","registrationNumber","workplaceName","workplaceDepartment","workplaceAddress"
"MUDr. Milan Vicena","1120351153","ProCrea Swiss IVF Center s.r.o.","Nádražní 762/32, 15000 Praha 5",
"MUDr. Hana Višňová, Ph.D.","5140535170","IVF CUBE SE","gynekologie - porodnictví","Evropská 423/178, 16000 Praha 6"
"MUDr. Jaromír Vláčil","1153250183","GYNEM, s.r.o.","Pod Náměstím 135/1, 18200 Praha 82",
"MUDr. Jaromír Vláčil","1153250183","GYNEKOLOGIE Šottner s.r.o.","Výstavní 385/9, 60300 Brno 3",
"MUDr. Luboš Vlček","1153183183","GYNDENT PRO s.r.o.","gynekologie a porodnictví","Mladých Běchovic 2, 19011 Praha 911"
"MUDr. Luboš Vlček","1153183183","FertilityPort Prague s.r.o.","Smrčkova 2485/4, 18000 Praha 8",
"MUDr. Radovan Vlk","1142432172","Fakultní nemocnice Královské Vinohrady","Gynekologicko-porodnická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Jan Vobořil","1132484163","PRONATAL s.r.o.","PRONATAL Sanatorium","Na dlouhé mezi 12/4, 14300 Praha 412"
"MUDr. Jiří Vojtěch","1151907182","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Jiří Vokroj","1141392171","GENNET s.r.o.","lékařská genetika - GENNET CZ s.r.o.","Kostelní 9/292, 17000 Praha 7"
"MUDr. Ivana Vondrušková","5131137161","Gynekologicko-porodnická ambulance","Ukrajinská 11, 10122 Praha 10",
"MUDr. Blanka Vonková","5133661164","MUDr. Blanka Vonková, s r. o.","Gynekologie a porodnictví ambulance","Italská 754/29, 12000 Praha 2"
"MUDr. František Vorlíček","1113181146","Ústav pro péči o matku a dítě","Gynekologicko porodnické odd.","Podolské nábřeží 157, 14700 Praha 47"
"MUDr. Dana Vorlíčková","5146747176","ISCARE a.s.","Centrum gynekologie( GynCentrum)","Českomoravská 2510/19, 19000 Praha 9"
"MUDr. Rut Vovsová","5131179161","soukromá praxe","gyn. por. oddělení","Na Žvahově 19, 15200 Praha 52"
"MUDr. Jaroslav Vráblik","1141131171","TOP GYNEKOLOGIE s.r.o.","gynekologická ordinace","Karlovo nám. 325/7, 12000 Praha 2"
"MUDr. Nicole Vraná Mardešićová","5153437182","PRONATAL Plus s.r.o.","Čínská 888/4, 16000 Praha 6",
"MUDr. Nicole Vraná Mardešićová","5153437182","PRONATAL s.r.o.","PRONATAL Sanatorium","Na dlouhé mezi 12/4, 14300 Praha 412"
"MUDr. Zdeněk Vrtiška","1119037152","Fakultní nemocnice v Motole","gynekologicko-porodnická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Petra Vrzáčková, FECSM, Ph.D.","5152265182","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Petra Vrzáčková, FECSM, Ph.D.","5152265182","TH klinika s.r.o.","Karlovo náměstí 3, 12800 Praha 28",
"MUDr. Petra Vrzáčková, FECSM, Ph.D.","5152265182","Národní ústav duševního zdraví","Topolová 748, 25067 Klecany",
"MUDr. Jela Wagnerová","5122497154","Soukromá praxe","Gynekologická ambulance","Ostrovského 3, 15000 Praha 5"
"MUDr. Eva Zaoralová","5117335150","Gynekologicko-porodnická ambulance","Ruská 100, 10000 Praha 10",
"MUDr. Karin Zárubová","5133618164","EUC Klinika Praha a.s.","Gynekologie a porodnictví","Šustova 1930, 14800 Praha 414"
"MUDr. Dagmar Zelenková","5141998171","PRONATAL s.r.o.","PRONATAL Sanatorium","Na dlouhé mezi 12/4, 14300 Praha 412"
"MUDr. Andrea Zemanová","5141559171","Gynelav s.r.o.","gynekologie a porodnictví","Kamýcká 1077, 16500 Praha 620"
"MUDr. Jan Zikán","1123549155","Fakultní nemocnice v Motole","Pediatrická klinika","V Úvalu 84, 15006 Praha 5"
"prof. MUDr. Michal Zikán, Ph.D.","1153739176","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"prof. MUDr. Michal Zikán, Ph.D.","1153739176","Fakultní nemocnice Bulovka","Gynekologicko-porodnická klinika","Budínova 2, 18000 Praha 8"
"prof. MUDr. Michal Zikán, Ph.D.","1153739176","1. lékařská fakulta Univerzity Karlovy","Kateřinská 1660/32, 12108 Praha 2",
"MUDr. Jan Zmrhal, CSc.","1116226149","3. Lékařská fakulta Univerzity Karlovy","Gynekologicko-porodnická klinika","Ruská 87, 10000 Praha 10"
"MUDr. Kateřina Zweschperová","5163542190","Ústav pro péči o matku a dítě","Gynekologicko porodnické odd.","Podolské nábřeží 157, 14700 Praha 47"
"MUDr. Tamara Žáčková, Ph.D.","5148686178","ISCARE a.s.","Centrum gynekologie( GynCentrum)","Českomoravská 2510/19, 19000 Praha 9"
"MUDr. Svatava Žalmanová","5142853172","Ústav pro péči o matku a dítě","Gynekologicko porodnické odd.","Podolské nábřeží 157, 14700 Praha 47"
"MUDr. Darina Žantová","5131352161","","gynekologie a porodnictví","Všehrdova 560/2, 11000 Praha 1"
"MUDr. Jitka Ždichyncová","5113774146","MUDr. Jitka Ždichyncová","Gynekologie","Axmanova 131, 19014 Praha 914"
"MUDr. Jaroslav Živný, DrSc.","1109048140","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Zdeněk Žižka","1128684159","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
